Iteration,Host,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (seconds-Unix Epoch),Nº pkt out of order,Out of order packets,DSCP,Avg Jitter (Nanoseconds)
6,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,9124,1745404881.026376,88,"[113, 139, 214, 230, 243, 270, 336, 362, 407, 422, 425, 435, 454, 459, 468, 585, 618, 631, 794, 885, 985, 992, 1071, 1089, 1176, 1202, 1254, 1301, 1451, 1500, 1541, 1545, 1637, 1689, 1691, 1714, 1724, 1845, 1936, 1953, 2040, 2079, 2111, 2114, 2119, 2262, 2380, 2440, 2574, 2585, 2676, 2683, 2754, 2787, 2807, 2894, 3013, 3152, 3225, 3255, 3284, 3406, 4420, 4462, 4738, 4871, 4954, 5411, 5644, 5694, 5776, 6158, 6234, 6314, 6406, 6777, 6829, 7777, 7870, 7879, 8112, 8329, 8336, 8442, 8640, 8676, 8807, 9106]",35,32881398.83022137
6,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,9110,1745404880.9777687,4,"[173, 5738, 7954, 8216]",35,32927639.005474783
6,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2972,1745404880.9617934,1,[2999],0,27929261.747953217
6,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2959,1745404880.9861424,2,"[298, 2299]",0,27837971.32924587
6,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,9068,1745404881.0132167,29,"[147, 171, 319, 423, 521, 734, 817, 891, 906, 1014, 1428, 1642, 2014, 2054, 2372, 2431, 2521, 2644, 2934, 3116, 3202, 3974, 4502, 6343, 6596, 6723, 7818, 7905, 8861]",35,33081419.756089777
7,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745405226.967409,,,0,
7,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745405226.953362,,,0,
7,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745405226.967876,,,34,
7,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745405226.955382,,,34,
7,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745405226.976809,,,35,
7,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745405226.970032,,,35,
7,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745405226.977382,,,35,
7,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,9100,1745405227.0727694,4,"[7, 374, 2569, 2617]",35,32977731.542272814
7,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,9223,1745405227.0747015,2,"[1569, 4668]",34,32523938.09288248
7,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,9167,1745405227.1462204,93,"[129, 141, 213, 275, 285, 315, 361, 582, 601, 723, 767, 824, 827, 971, 1018, 1129, 1171, 1222, 1265, 1281, 1301, 1356, 1385, 1631, 1635, 1654, 1684, 1687, 1803, 1819, 1946, 1967, 2051, 2108, 2129, 2212, 2214, 2330, 2380, 2489, 2494, 2493, 2640, 2663, 2707, 2775, 2830, 2884, 2921, 3546, 3873, 4091, 4116, 4175, 4482, 4606, 4683, 4741, 5101, 5111, 5322, 5363, 5400, 5515, 5673, 5738, 5839, 5928, 5949, 6044, 6408, 6497, 6811, 6911, 7028, 7124, 7216, 7261, 7336, 7509, 7744, 8119, 8353, 8509, 8596, 8631, 8850, 8876, 8967, 8998, 9132, 9160, 9263]",35,32722815.93463392
7,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,9104,1745405227.1236663,26,"[642, 665, 741, 974, 1003, 1048, 1065, 1172, 1526, 2041, 2113, 2136, 2196, 2542, 2556, 2668, 2919, 2957, 3444, 3637, 4752, 5261, 5590, 6305, 6873, 7601]",35,32948445.221032977
7,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,9180,1745405227.0952213,85,"[245, 369, 389, 726, 785, 875, 893, 957, 1022, 1071, 1191, 1190, 1194, 1227, 1280, 1312, 1406, 1419, 1539, 1550, 1585, 1642, 1694, 1701, 1703, 1787, 1826, 1847, 1966, 2111, 2134, 2162, 2215, 2236, 2252, 2264, 2426, 2482, 2490, 2619, 2745, 2747, 2753, 2888, 2912, 2924, 3170, 3269, 3419, 3453, 3767, 3863, 3990, 3999, 4106, 4256, 4446, 4718, 4721, 4755, 5211, 5620, 5738, 6160, 6181, 6377, 6467, 7005, 7023, 7128, 7144, 7761, 7796, 7897, 8341, 8447, 8456, 8512, 8554, 8616, 8742, 8977, 9034, 9057, 9175]",34,32681831.52919766
7,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2966,1745405227.0806918,6,"[1170, 1176, 1177, 1227, 1528, 2046]",0,28034631.6577451
7,h3_1,2001:1:2::1,2001:1:3::1,1,receiver,2960,1745405227.0638616,2,"[2145, 2752]",0,27895417.004018202
8,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745405573.044665,,,0,
8,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745405573.051579,,,0,
8,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745405573.057673,,,35,
8,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745405573.049461,,,34,
8,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745405573.054329,,,34,
8,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745405573.052837,,,35,
8,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745405573.045666,,,35,
