Iteration,Host,IP Source,IP Destination,Flow Label,Is,Number,Timestamp (seconds-Unix Epoch),Nº pkt out of order,Out of order packets,DSCP,Avg Jitter (Nanoseconds)
9,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,9135,1745366315.494261,46,"[88, 238, 552, 564, 568, 725, 734, 851, 949, 958, 962, 1017, 1064, 1222, 1314, 1439, 1527, 1538, 1544, 1561, 1593, 1634, 1692, 1741, 1743, 1812, 1850, 1862, 1951, 1959, 2050, 2091, 2101, 2110, 2321, 2913, 2916, 2918, 3081, 4515, 5105, 5107, 6363, 7296, 7299, 7623]",35,32839623.317081705
9,h8_2,2001:1:2::2,2001:1:8::2,1,receiver,9139,1745366315.5253525,85,"[6, 135, 180, 213, 304, 325, 333, 344, 590, 593, 643, 645, 663, 795, 867, 895, 915, 917, 982, 986, 992, 1041, 1061, 1211, 1321, 1478, 1489, 1554, 1553, 1575, 1595, 1679, 1827, 1863, 1871, 1919, 1963, 2068, 2151, 2222, 2255, 2266, 2450, 2507, 2584, 2655, 2672, 2717, 2794, 2871, 2901, 2952, 3028, 3075, 3118, 3493, 3716, 3797, 3952, 3980, 4220, 4394, 4524, 4527, 4589, 4671, 4808, 5007, 5054, 5603, 5602, 5606, 5871, 6015, 6032, 6081, 6149, 6157, 6181, 6262, 6669, 7173, 7658, 7767, 8997]",35,32814860.80047374
10,h8_1,2001:1:8::1,2001:1:1::1,1,sender,3000,1745366661.377264,,,0,
10,h2_1,2001:1:2::1,2001:1:3::1,1,sender,3000,1745366661.377472,,,0,
10,h5_1,2001:1:5::1,2001:1:7::2,1,sender,30000,1745366661.370166,,,34,
10,h3_1,2001:1:3::1,2001:1:7::3,1,sender,15000,1745366661.397072,,,35,
10,h2_2,2001:1:2::2,2001:1:8::2,1,sender,15000,1745366661.367659,,,35,
10,h1_2,2001:1:1::2,2001:1:7::1,1,sender,30000,1745366661.371251,,,34,
10,h3_1,2001:1:3::1,2001:1:8::3,1,sender,15000,1745366661.378186,,,35,
10,h7_2,2001:1:5::1,2001:1:7::2,1,receiver,9357,1745366661.530449,5,"[86, 159, 714, 1476, 3949]",34,32052815.616596024
10,h7_1,2001:1:1::2,2001:1:7::1,1,receiver,9336,1745366661.5532484,7,"[1150, 1447, 1941, 2912, 4806, 6257, 7872]",34,32131955.88308835
10,h8_3,2001:1:3::1,2001:1:8::3,1,receiver,9274,1745366661.5631452,21,"[784, 888, 1261, 2000, 2043, 2357, 2710, 2797, 2895, 3309, 3666, 4430, 4700, 5803, 5874, 6106, 6150, 6731, 6771, 6943, 8640]",35,32347304.131518275
10,h1_1,2001:1:8::1,2001:1:1::1,1,receiver,2964,1745366661.5399275,6,"[383, 1461, 1560, 1562, 2463, 2666]",0,27577536.14793745
10,h7_3,2001:1:3::1,2001:1:7::3,1,receiver,9269,1745366661.5285602,2,"[4436, 4998]",35,32357845.302281037
